Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Sangitam Travels Tanzanite,A/C Sleeper (2+1),21:30,05:00,07h 30m,INR 1600,23 Seats available,4.2,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),19:00,03:25,08h 25m,INR 1630,25 Seats available,4.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Anand Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:45,07:15,08h 30m,1607,27 Seats available,4.2,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,NON A/C Sleeper (2+1),19:01,04:41,09h 40m,INR 1099,13 Seats available,4.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi Queen Asta,A/C Sleeper (2+1),20:30,05:30,09h 00m,INR 1300,22 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,04:00,09h 00m,INR 700,23 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Indumati Travels,A/C Sleeper (2+1),21:00,05:00,08h 00m,1226,23 Seats available,3.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,06:50,08h 50m,INR 1299,26 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Hans Travels (I) Private Limited,A/C Sleeper (2+1),12:30,21:45,09h 15m,INR 999,18 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Zingbus Plus,AC Sleeper (2+1),18:10,02:10,08h 00m,1242,24 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Giroba Travels (Kelkar),Non A/C Seater / Sleeper (2+1),17:45,04:30,10h 45m,INR 899,22 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Anand Ashray Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:00,05:30,08h 30m,1267,29 Seats available,4.2,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,05:03,09h 00m,INR 1099,19 Seats available,3.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 1920,9 Seats available,2.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels Goa,A/C Sleeper (2+1),22:31,07:16,08h 45m,INR 1450,28 Seats available,2.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:00,01:00,10h 00m,INR 1150,26 Seats available,2.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45,04:15,08h 30m,INR 1100,24 Seats available,2.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07:00,08h 30m,INR 1350,17 Seats available,4.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,05:15,09h 45m,INR 1006,36 Seats available,4.5,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:30,03:45,09h 15m,INR 1010,31 Seats available,4.5,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:50,05:10,08h 20m,INR 1827,22 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,04:10,08h 10m,INR 2117,20 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),19:30,03:10,07h 40m,INR 2011,21 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Amrutyog Travels,A/C Sleeper (2+1),21:30,06:00,08h 30m,INR 2222,30 Seats available,4.2,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Amrutyog Travels (Global),NON A/C Sleeper (2+1),19:00,03:00,08h 00m,INR 1111,29 Seats available,4.2,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Amrutyog Travels,NON A/C Sleeper (2+1),20:30,03:00,06h 30m,INR 5000,36 Seats available,4.2,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,02:00,09h 30m,INR 1150,26 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),22:01,07:31,09h 30m,INR 900,23 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),18:30,04:00,09h 30m,INR 1050,26 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels ( Ashray ),A/C Sleeper (2+1),22:02,06:17,08h 15m,INR 1199,20 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),19:30,05:10,09h 40m,INR 1099,23 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),14:00,23:30,09h 30m,INR 1100,30 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:00,04:30,07h 30m,INR 2095,12 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels ( Gogte ),A/C Sleeper (2+1),19:02,04:32,09h 30m,INR 1099,18 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,Bharat Benz A/C Sleeper (2+1),21:05,05:05,08h 00m,INR 1499,24 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:30,01:00,09h 30m,INR 1150,27 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Naik Tours And Travels,A/C Sleeper (2+1),16:00,22:05,06h 05m,3150,36 Seats available,2.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Vishal),A/C Sleeper (2+1),17:30,03:00,09h 30m,INR 1150,25 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,VE A/C Sleeper (2+1),21:32,05:32,08h 00m,INR 1350,18 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
"National Travels,Goa",NON A/C Sleeper (2+1),19:00,03:30,08h 30m,INR 1000,21 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
PSR Travels Goa (Parrikar),A/C Sleeper (2+1),19:15,03:10,07h 55m,INR 1799,28 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 1450,30 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),21:01,05:31,08h 30m,INR 800,26 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
VRL Travels,A/C Sleeper (2+1),19:30,05:00,09h 30m,INR 1500,14 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Gujarat Travels,AC Sleeper (2+1),12:40,21:20,08h 40m,INR 1700,33 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Giroba Travels (Kelkar),NON A/C Airbus (2+2),18:00,04:00,10h 00m,INR 750,39 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Giroba Travels (Shree),A/C Sleeper (2+1),19:00,04:30,09h 30m,INR 1200,23 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Giroba Travels (Anand),Non A/C Seater / Sleeper (2+1),19:00,05:15,10h 15m,INR 850,37 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi Queen Prime,A/C Sleeper (2+1),19:30,05:00,09h 30m,INR 1300,28 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:15,05:45,07h 30m,INR 1990,6 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Naik Tours And Travels,NON A/C Sleeper (2+1),16:30,03:35,11h 05m,INR 1000,27 Seats available,2.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Manish Roshan Travels,A/C Sleeper (2+1),19:00,05:30,10h 30m,INR 1600,26 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Manish Sharma Travels,A/C Sleeper (2+1),17:30,04:00,10h 30m,INR 1600,30 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,03:00,07h 00m,INR 760,33 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,NON A/C Sleeper (2+1),19:00,04:30,09h 30m,INR 1050,22 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Anand Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:00,05:00,09h 00m,1352,31 Seats available,4.2,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(GTA),A/C Sleeper (2+1),19:00,04:15,09h 15m,INR 1099,31 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,02:00,09h 30m,INR 4000,28 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:00,04:00,07h 00m,INR 2520,36 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels Goa,A/C Sleeper (2+1),20:30,05:15,08h 45m,INR 1800,22 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Humsafar),Bharat Benz A/C Sleeper (2+1),19:30,03:45,08h 15m,INR 1599,21 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
M R Travels,A/C Seater / Sleeper (2+1),18:30,04:00,09h 30m,INR 1800,35 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
M R Travels,A/C Seater / Sleeper (2+1),19:50,04:00,08h 10m,INR 1800,35 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Indumati Travels,A/C Sleeper (2+1),20:15,04:30,08h 15m,INR 1500,19 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Jay khodiyar travels,VE A/C Sleeper (2+1),15:00,23:59,08h 59m,3700,42 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Jolly Tours and Travels,A/C Sleeper (2+1),18:30,02:30,08h 00m,1949,30 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Jolly Tours and Travels,A/C Seater (2+2),18:30,02:30,08h 00m,INR 1799,9 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Giroba Travels (Rajmudra),A/C Sleeper (2+1),21:00,05:45,08h 45m,INR 1099,24 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Naik Tours And Travels,A/C Sleeper (2+1),17:30,04:00,10h 30m,INR 1300,30 Seats available,2.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Naik Tours And Travels,NON A/C Sleeper (2+1),17:30,04:05,10h 35m,INR 1000,27 Seats available,2.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Manish Patil Travels,A/C Sleeper (2+1),15:30,03:30,12h 00m,INR 1600,26 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
GANESH PRASAD TRAVELS,A/C Seater (2+2),18:00,03:00,09h 00m,INR 800,49 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
AAINATH TRAVELS,A/C Sleeper (2+1),21:30,04:30,07h 00m,INR 2800,16 Seats available,1.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,08:31,01h 01m,INR 150,40 Seats available,4.5,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,09:01,01h 01m,INR 150,40 Seats available,4.5,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,14:46,01h 01m,INR 150,41 Seats available,4.5,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:00,01h 00m,INR 150,42 Seats available,4.5,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
PSR Travels Goa (Parrikar),A/C Sleeper (2+1),18:00,09:00,15h 00m,INR 2299,16 Seats available,3.9,https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),14:30,09:30,19h 00m,INR 2540,32 Seats available,3.2,https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),15:00,08:00,17h 00m,INR 2850,33 Seats available,3.3,https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:19,10:39,14h 20m,INR 2599,16 Seats available,2.6,https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Kadamba Transport Corporation Limited (KTCL) - 159654,A/C Seater (2+3),08:15,09:30,01h 15m,INR 200,42 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-panaji,Mopa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 178778,AC Seater (2+2),08:15,09:15,01h 00m,INR 200,35 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-panaji,Mopa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,11:30,01h 00m,INR 200,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-panaji,Mopa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,12:15,01h 00m,INR 200,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-panaji,Mopa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,13:25,00h 55m,INR 200,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-panaji,Mopa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,16:55,00h 55m,INR 200,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-panaji,Mopa Airport to Panaji
PSR Travels Goa (Parrikar),A/C Sleeper (2+1),19:15,10:00,14h 45m,INR 1799,17 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-shirdi,Goa to Shirdi
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,11:00,16h 00m,INR 2350,32 Seats available,2.2,https://www.redbus.in/bus-tickets/goa-to-shirdi,Goa to Shirdi
Hans Travels (I) Private Limited,A/C Sleeper (2+1),12:30,04:15,15h 45m,INR 1799,13 Seats available,2.0,https://www.redbus.in/bus-tickets/goa-to-shirdi,Goa to Shirdi
Sea Bird Tourist,A/C Sleeper (2+1),19:00,20:30,49h 30m,INR 10000,15 Seats available,3.0,https://www.redbus.in/bus-tickets/goa-to-shirdi,Goa to Shirdi
Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),08:31,09:10,00h 39m,INR 100,41 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-calangute-goa,Panaji to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,09:01,09:30,00h 29m,INR 100,40 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-calangute-goa,Panaji to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),14:46,15:30,00h 44m,INR 100,41 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-calangute-goa,Panaji to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:00,10:31,00h 31m,INR 100,41 Seats available,3.7,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Calangute (goa) to Panaji
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,14:01,00h 31m,INR 100,40 Seats available,3.7,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Calangute (goa) to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,16:01,00h 31m,INR 100,41 Seats available,3.7,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Calangute (goa) to Panaji
